price,address,price_m2,rooms,toilets,direction,floors,property_legal_document,house_type,furnishing_sell,width,length,living_size,size
"4,85 tỷ","Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh","85,09 triệu/m²",2 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,4.1 m,14 m,,
"3,98 tỷ","386 Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","66,33 triệu/m²",1 phòng,,,,,"Nhà mặt phố, mặt tiền",,4 m,15 m,60 m²,60 m²
5 tỷ,"Đường Đướng  Sồ 18, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh","111,11 triệu/m²",4 phòng,5 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,4 m,11 m,,
"12,40 tỷ","Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh","98,41 triệu/m²",3 phòng,2 phòng,,2,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,4.2 m,,,
900 triệu,Cập nhật 3 ngày trước,"6,12 triệu/m²",5 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,,147 m²
"3,75 tỷ","413 Lê Văn Quới ứ, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh","44,12 triệu/m²",3 phòng,3 phòng,,,,"Nhà mặt phố, mặt tiền",,6 m,14 m,170 m²,85 m²
"6,15 tỷ","144/28A, Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh","66,85 triệu/m²",4 phòng,,Tây,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,4 m,,,
"2,70 tỷ","Đường Quãng Khánh, Xã Mỹ Trà, Thành phố Cao Lãnh, Đồng Tháp","15,21 triệu/m²",3 phòng,2 phòng,Đông Bắc,,Đã có sổ,"Nhà mặt phố, mặt tiền",,4.5 m,40 m,,
"2,70 tỷ","Đường Quãng Khánh, Xã Mỹ Trà, Thành phố Cao Lãnh, Đồng Tháp","15,21 triệu/m²",3 phòng,2 phòng,Đông Bắc,,Đã có sổ,"Nhà mặt phố, mặt tiền",,4.5 m,40 m,,
"2,35 tỷ","Đường Quốc lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương","23,50 triệu/m²",4 phòng,4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,5 m,20 m,,
"1,15 tỷ","Đường Liên Ấp 2-3, Xã Đa Phước, Huyện Bình Chánh, Tp Hồ Chí Minh","14,36 triệu/m²",3 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,5 m,,,
"16,80 tỷ","Đường Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, Tp Hồ Chí Minh","22,83 triệu/m²",5 phòng,5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,19 m,40 m,736 m²,
"12,50 tỷ","Đường Trần Văn Kiểu, Phường 11, Quận 6, Tp Hồ Chí Minh","164,47 triệu/m²",5 phòng,6 phòng,,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,4 m,19 m,,
20 tỷ,"Phố Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","202,02 triệu/m²",nhiều hơn 10 phòng,,,7,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,7 m,,,99 m²
"5,99 tỷ",Cập nhật 3 ngày trước,"62,40 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,96 m²
800 triệu,Cập nhật 3 giờ trước,"66,67 triệu/m²",1 phòng,,,,Đang chờ sổ,"Nhà ngõ, hẻm",,,,,12 m²
"7,20 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh","110,77 triệu/m²",6 phòng,6 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,5 m,13 m,,
"12,50 tỷ","Đường Mai Văn Vĩnh, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh","119,05 triệu/m²",3 phòng,1 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,5 m,21 m,,
"2,45 tỷ","Đường 824, Xã Mỹ Hạnh Nam, Huyện Đức Hòa, Long An","27,22 triệu/m²",4 phòng,4 phòng,Bắc,2,Đang chờ sổ,Nhà biệt thự,Bàn giao thô,,,,
"6,20 tỷ","TX 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","84,70 triệu/m²",4 phòng,3 phòng,Đông Nam,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,,,
"5,70 tỷ",Cập nhật 2 ngày trước,"142,50 triệu/m²",2 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"2,85 tỷ","Ấp Thới Tây 2, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",30 triệu/m²,4 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,4.5 m,,,
"9,30 tỷ",Cập nhật 3 ngày trước,"116,25 triệu/m²",6 phòng,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,80 m²,
"5,05 tỷ",Cập nhật 3 ngày trước,"168,33 triệu/m²",3 phòng,4 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,30 m²,
"3,10 tỷ","Bạch Nha, Phường 5, Thành phố Mỹ Tho, Tiền Giang","46,27 triệu/m²",3 phòng,2 phòng,,1,Đã có sổ,"Nhà mặt phố, mặt tiền",,4.2 m,16 m,,
"3,30 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","78,57 triệu/m²",3 phòng,1 phòng,Đông Bắc,1,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,,
"10,80 tỷ","Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","211,76 triệu/m²",4 phòng,5 phòng,Đông Nam,4,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,,
"10,80 tỷ","Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","211,76 triệu/m²",4 phòng,5 phòng,Đông Nam,4,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,,
"7,60 tỷ",Cập nhật 3 ngày trước,"185,37 triệu/m²",3 phòng,4 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,,,41 m²,
"3,50 tỷ","528A/15A , Đường Hưng Phú, Phường 9, Quận 8, Tp Hồ Chí Minh","78,65 triệu/m²",2 phòng,2 phòng,Đông Nam,1,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,,
"1,68 tỷ","Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh","76,36 triệu/m²",2 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,3.2 m,,,
"18,50 tỷ","Quốc Lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","168,18 triệu/m²",4 phòng,,Tây Nam,4,Đã có sổ,Nhà phố liền kề,Hoàn thiện cơ bản,5 m,,,
"4,20 tỷ","Hẻm 172 An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh","91,30 triệu/m²",4 phòng,3 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,3.8 m,,,
"2,35 tỷ",Cập nhật 3 ngày trước,47 triệu/m²,2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,50 m²
"12,80 tỷ","Đường Hoàng Ngọc Phách, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",160 triệu/m²,nhiều hơn 10 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4 m,20 m,,80 m²
"5,50 tỷ","39, Đường Hưng Phú, Phường 10, Quận 8, Tp Hồ Chí Minh","112,94 triệu/m²",4 phòng,4 phòng,Tây Bắc,2,Đã có sổ,,,,,,
"1,55 tỷ","1179/179, Ama Khê, Phường Tân Lập, Thành phố Buôn Ma Thuột, Đắk Lắk","22,79 triệu/m²",2 phòng,1 phòng,Bắc,,Đã có sổ,"Nhà ngõ, hẻm",Bàn giao thô,4.1 m,,,
"19,30 tỷ","69/43A, Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","213,02 triệu/m²",7 phòng,Nhiều hơn 6 phòng,Bắc,4,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,,,,
"3,15 tỷ","Đường Mã Lò, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","56,25 triệu/m²",1 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4 m,15 m,56 m²,56 m²
"16,90 tỷ","Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội","281,67 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,8,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,7 m,,,
7 tỷ,Cập nhật 2 ngày trước,175 triệu/m²,3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,40 m²
"5,95 tỷ","Phố Phùng Hưng, Xã Vĩnh Thái, Nha Trang, Khánh Hòa, Xã Vĩnh Thái, Thành phố Nha Trang, Khánh Hòa","59,50 triệu/m²",3 phòng,4 phòng,Tây,3,Đang chờ sổ,Nhà phố liền kề,Nội thất đầy đủ,,,,
15 tỷ,"Huỳnh Thúc Kháng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","258,62 triệu/m²",8 phòng,Nhiều hơn 6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,5 m,13 m,,
"5,50 tỷ","Đường Số 10, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh","101,85 triệu/m²",3 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,4 m,14 m,,
"1,50 tỷ","Đường tỉnh 785, Xã Tân Đông, Huyện Tân Châu, Tây Ninh","6,82 triệu/m²",1 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,5.15 m,40 m,92 m²,220 m²
"6,65 tỷ","Phố Dương Lâm, Phường Văn Quán, Quận Hà Đông, Hà Nội","201,52 triệu/m²",3 phòng,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,3.6 m,,33 m²,33 m²
"7,90 tỷ","Đường Miếu Gò Xoài, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","166,32 triệu/m²",4 phòng,5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,4 m,13 m,47 m²,
15 tỷ,Cập nhật 1 ngày trước,300 triệu/m²,10 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,50 m²,50 m²
16 tỷ,"Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","266,67 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,11 m,6 m,,
"2,95 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","92,19 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4 m,8 m,,32 m²
10 tỷ,"Phố Tam Khương, Phường Khương Thượng, Quận Đống Đa, Hà Nội",250 triệu/m²,7 phòng,Nhiều hơn 6 phòng,,5,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,6 m,,,
"1,20 tỷ","Ấp 4, Xã An Nhựt Tân, Huyện Tân Trụ, Long An","15,67 triệu/m²",2 phòng,1 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,4.5 m,17 m,76.5 m²,
8 tỷ,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",200 triệu/m²,6 phòng,Nhiều hơn 6 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,5 m,,,
15 tỷ,"Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","258,62 triệu/m²",7 phòng,Nhiều hơn 6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,5 m,12 m,,
"4,35 tỷ","240/23/14, Hiệp thành 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh","71,31 triệu/m²",5 phòng,,Đông Nam,4,Đã có sổ,Nhà phố liền kề,Nội thất đầy đủ,,,,
25 tỷ,"Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","208,33 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,7,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,6 m,,,
15 tỷ,"Nguyên Hồng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",250 triệu/m²,6 phòng,Nhiều hơn 6 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,4 m,15 m,,
"5,50 tỷ",Đường An Dương Vương,"105,77 triệu/m²",4 phòng,3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"12,80 tỷ","Phố Giang Văn Minh, Phường Kim Mã, Quận Ba Đình, Hà Nội","284,44 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,5 m,9 m,,
"3,29 tỷ","Đường Hoàng Diệu, Phường 13, Quận 4, Tp Hồ Chí Minh",329 triệu/m²,2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,2 m,,10 m²
"2,39 tỷ",Cập nhật 3 ngày trước,"47,80 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,50 m²
"2,05 tỷ","Đường Hậu Giang, Phường 2, Quận 6, Tp Hồ Chí Minh",205 triệu/m²,2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,2 m,,10 m²
"7,50 tỷ","Đường Quốc Lộ 13, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",150 triệu/m²,4 phòng,4 phòng,Bắc,4,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"2,58 tỷ",Cập nhật 3 ngày trước,258 triệu/m²,4 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,10 m²
"2,50 tỷ","Đường Thời Tam Thôn 9, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh","44,64 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4 m,14 m,,56 m²
"2,20 tỷ","Đường Bình Thái 1, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng","25,88 triệu/m²",2 phòng,2 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,17 m,120 m²,
15 tỷ,"Đường Trần Hưng Đạo, Phường 6, Quận 5, Tp Hồ Chí Minh","182,93 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4.1 m,20 m,,82 m²
"2,50 tỷ","Đường Thời Tam Thôn 9, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh","44,64 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4 m,14 m,,56 m²
"2,20 tỷ","Đường Bình Thái 1, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng","25,88 triệu/m²",2 phòng,2 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,17 m,120 m²,
15 tỷ,"Đường Trần Hưng Đạo, Phường 6, Quận 5, Tp Hồ Chí Minh","182,93 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4.1 m,20 m,,82 m²
"4,80 tỷ","Đường số 30, Phường Linh Đông (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","92,31 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4.2 m,12.2 m,,52 m²
"19,50 tỷ","nguyễn tri phương, Phường 6, Quận 5, Tp Hồ Chí Minh",390 triệu/m²,7 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,4.5 m,11 m,,50 m²
"4,15 tỷ","29/1, Đường Tân Chánh Hiệp 25, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","74,11 triệu/m²",4 phòng,,,3,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4 m,14 m,,
"4,50 tỷ","379/39, Đường Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","73,77 triệu/m²",3 phòng,2 phòng,Bắc,2,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"6,50 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, Tp Hồ Chí Minh","175,68 triệu/m²",3 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,3.1 m,12 m,,
"4,95 tỷ","Đường Nguyễn Thị Minh Khai, Phường 5, Quận 3, Tp Hồ Chí Minh",150 triệu/m²,3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5.5 m,6 m,,33 m²
"6,80 tỷ",Cập nhật 2 ngày trước,68 triệu/m²,3 phòng,3 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,,100 m²
"4,15 tỷ","Đường Cao Thắng, Phường 4, Quận 3, Tp Hồ Chí Minh","148,21 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5.5 m,5 m,,28 m²
"13,60 tỷ","Hoa Bằng, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","206,06 triệu/m²",2 phòng,2 phòng,Tây,2,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,,
"1,20 tỷ","Cầu Ông Thìn, Xã Quy Đức, Huyện Bình Chánh, Tp Hồ Chí Minh",12 triệu/m²,4 phòng,4 phòng,,1,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,5 m,,,
"6,85 tỷ","Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh","195,71 triệu/m²",5 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,7 m,,35 m²
"6,50 tỷ","Đường Vương Văn Huống, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","84,42 triệu/m²",2 phòng,2 phòng,,1,Đã có sổ,"Nhà mặt phố, mặt tiền",,4 m,20 m,,
"5,65 tỷ","Đường Thạnh Xuân 48, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","36,22 triệu/m²",2 phòng,1 phòng,,1,Đã có sổ,"Nhà mặt phố, mặt tiền",,5 m,,,
"2,90 tỷ",Cập nhật 10 giờ trước,"120,83 triệu/m²",2 phòng,2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",,,,,24 m²
"4,60 tỷ","Võ Thị Hồi, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh","50,27 triệu/m²",3 phòng,3 phòng,Đông,1,Đã có sổ,Nhà phố liền kề,,6.1 m,,,
"19,50 tỷ","Đường Nguyễn Văn Đừng, Phường 6, Quận 5, Tp Hồ Chí Minh","336,21 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,3.6 m,16 m,,58 m²
"7,95 tỷ","Đường Thích Quảng Đức, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh","128,23 triệu/m²",4 phòng,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,5.2 m,12 m,170 m²,
"5,65 tỷ","Đường Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh","102,73 triệu/m²",4 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,11 m,5 m,,55 m²
"19,48 tỷ","Đường Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội","374,62 triệu/m²",6 phòng,6 phòng,,5,Đã có sổ,Nhà phố liền kề,Nội thất đầy đủ,4.7 m,,,
"7,50 tỷ","Đường Cây Dương, Xã Đức Hòa Hạ, Huyện Đức Hòa, Long An","37,50 triệu/m²",1 phòng,1 phòng,Tây,,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,5 m,,,
"11,99 tỷ","Đường Bạch Đằng, Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh","155,71 triệu/m²",5 phòng,5 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4.4 m,,,
"8,95 tỷ","Đường Võ Văn Tần, Phường 5, Quận 3, Tp Hồ Chí Minh","186,46 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,4 m,12 m,,48 m²
"11,50 tỷ","Đường Tỉnh lộ 8, Xã Tân Thạnh Tây, Huyện Củ Chi, Tp Hồ Chí Minh","10,45 triệu/m²",nhiều hơn 10 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,26 m,43 m,2000 m²,
7 tỷ,"Đường Số 7, Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh","129,63 triệu/m²",4 phòng,3 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,4.8 m,,,
"4,95 tỷ","Đường Nguyễn Thị Minh Khai, Phường 3, Quận 3, Tp Hồ Chí Minh","141,43 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,7 m,,35 m²
"2,70 tỷ","B8A/14, Ấp 2A, Xã Vĩnh Lộc B, Huyện Bình Chánh, Tp Hồ Chí Minh","56,25 triệu/m²",1 phòng,,,1,Đã có sổ,"Nhà ngõ, hẻm",,4 m,12 m,,
13 tỷ,Cập nhật 2 ngày trước,"116,07 triệu/m²",6 phòng,6 phòng,Đông,5,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,,,,
"2,55 tỷ","Đường Xuân Thới Đông 1, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh",30 triệu/m²,5 phòng,5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,17 m,,
"5,10 tỷ","Đường Lý Thái Tổ, Phường 2, Quận 10, Tp Hồ Chí Minh","145,71 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,7 m,,35 m²
"5,50 tỷ",Cập nhật 1 ngày trước,"45,83 triệu/m²",5 phòng,5 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,,,,
"9,20 tỷ","Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",100 triệu/m²,4 phòng,5 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,6.5 m,,,
"7,89 tỷ","Đường Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, Tp Hồ Chí Minh","112,71 triệu/m²",4 phòng,5 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4 m,,,
14 tỷ,"TÔ NGỌC VÂN, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh","72,92 triệu/m²",5 phòng,6 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,12 m,,,
20 tỷ,"430, Nguyễn thị định, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","180,18 triệu/m²",6 phòng,3 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,5 m,,,
"6,69 tỷ","Đường Vũ Tùng, Phường 2, Quận Bình Thạnh, Tp Hồ Chí Minh","95,57 triệu/m²",4 phòng,4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4.2 m,,,
"6,69 tỷ","Đường Vũ Tùng, Phường 2, Quận Bình Thạnh, Tp Hồ Chí Minh","95,57 triệu/m²",4 phòng,4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4.2 m,,,
"24,78 tỷ","Phố Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","339,45 triệu/m²",5 phòng,6 phòng,,5,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,5.5 m,,,
"5,99 tỷ","Đường Quang Trung, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh","115,19 triệu/m²",3 phòng,3 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",Nội thất đầy đủ,4 m,,,
"10,90 tỷ","Đường Nguyễn Đình Chiểu, Phường 2, Quận 3, Tp Hồ Chí Minh","253,49 triệu/m²",2 phòng,2 phòng,Đông Nam,1,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"6,95 tỷ","Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","115,83 triệu/m²",4 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,5 m,12 m,,60 m²
"8,64 tỷ","Phố Ô Đồng Lầm, Phường Phương Liên, Quận Đống Đa, Hà Nội","148,97 triệu/m²",4 phòng,3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,5.35 m,,,
7 tỷ,Cập nhật 11 giờ trước,"32,41 triệu/m²",3 phòng,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,29 m,,216 m²
"2,19 tỷ",Cập nhật 2 ngày trước,"22,81 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,,96 m²
"13,50 tỷ",Cập nhật 2 ngày trước,"112,50 triệu/m²",3 phòng,2 phòng,Tây Nam,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,,,,
"8,50 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","77,27 triệu/m²",5 phòng,5 phòng,Tây,3,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,,,,
"6,45 tỷ","Bàu năng 8 , Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng","75,88 triệu/m²",3 phòng,4 phòng,,3,Đã có sổ,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,5 m,,,
"3,50 tỷ",Cập nhật 5 giờ trước,"59,31 triệu/m²",3 phòng,,,,Đã có sổ,"Nhà ngõ, hẻm",,,,,59 m²
"5,99 tỷ",Cập nhật 2 ngày trước,"171,14 triệu/m²",2 phòng,,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,,35 m²
"5,18 tỷ","Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh","107,92 triệu/m²",3 phòng,2 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",Nội thất cao cấp,4 m,12 m,,
"1,45 tỷ","D8, Phường Tân Định, Thị xã Bến Cát, Bình Dương","14,50 triệu/m²",2 phòng,1 phòng,Tây,,Đã có sổ,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,5 m,,,
