title,price,address,price_m2,direction,property_legal_document,commercial_type,furnishing_sell,size
"☎️ 𝐊𝐇𝐎 𝐂𝐇𝐎 𝐓𝐇𝐔𝐄̂ 350m2, Bình Tân, Đ.Cont - 119619257",25 triệu,"Đường Liên khu 5-6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",71.428 đ/m²,,Đã có sổ,Officetel,,350 m²
CẦN BÁN KHO XƯỞNG - 118709175,17 tỷ,"635, Đường Hà Duy Phiên, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh","13,08 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,1300 m²
Siêu phẩm dòng tiền nhà 8 tầng 163(6.7x25) MT Nguyễn khoái F2 Quận 4 - 117860597,44 tỷ,"Đường Nguyễn Khoái, Phường 2, Quận 4, Tp Hồ Chí Minh","269,94 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,163 m²
Bán xưởng 400m2 giá rẻ Vĩnh Lộc A Bình Chánh - 119616928,"3,6 tỷ","Đường Kinh Trung ương, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",9 triệu/m²,,Đã có sổ,Văn phòng,Hoàn thiện cơ bản,400 m²
"🔷 Hướng Tây Nam 🔷
Kho bán đường xe cont chạy. P An Lạc, Bình Tân - 119616775",12 tỷ,"KDC Việt Tài, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",75 triệu/m²,Tây Nam,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,160 m²
GIẢM SỐC 1 TỈ - CẦN ĐỔI CHỦ GẤP MẶT TIỀN TRUNG TÂM CHỢ KINH DOANH - 119594186,9 tỷ,Đường Thạnh Xuân 21,100 triệu/m²,Đông Nam,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,90 m²
Bán Xưởng Vĩnh Lộc B Bình Chánh giá rẻ - 119609969,"7,2 tỷ","Đường Vĩnh Lộc, Xã Vĩnh Lộc B, Huyện Bình Chánh, Tp Hồ Chí Minh","29,63 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,243 m²
Cần Thuê MB ngang 8 trở lên diện tích 200-250m2 - 119609091,1 triệu,"Cần Thuê MB ngang 8 trở lên diện tích 200-250m2, Phường Nguyễn Thái Bình, Quận 1, Tp Hồ Chí Minh",4.000 đ/m²,Đông,Đã có sổ,Mặt bằng kinh doanh,,250 m²
bán shophouse 2 cửa của căn hộ Homyland riverside Quận 2 - 116499027,"7,39 tỷ","Bình Trưng Tây, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh","86,94 triệu/m²",,Đang chờ sổ,Shophouse,,85 m²
bán shophouse ngay cổng chính mặt tiền đã có sổ hồng - 119603553,"22,445 tỷ","Võ Chí Công, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh","45,90 triệu/m²",,Đã có sổ,Shophouse,Bàn giao thô,489 m²
Bán mặt tiền QL13 Tp Thủ Đức. - 119559111,17 tỷ,"Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh","90,43 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,188 m²
"Bán Xưởng 430m Thổ Cư, Mặt Tiền Đường Nhưna 7m - 118039921","12,8 tỷ","Đường Thạnh Lộc, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh","29,77 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,430 m²
"MẶT TIỀN KINH DOANH PHƯỜNG TÂN THÀNH- TÂN PHÚ- 4 x 17,1M- NHỈNH 9 TỶ - 119601192","9,5 tỷ","Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh","138,89 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,68.4 m²
"Gấp Gấp bán nhà xưởng giá cực tốt 21,2x80,2 mt đg an Phú đông 27 - 116791768",68 tỷ,"Đường Apd 27, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",40 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,1700 m²
sang 11ban bida chi 140 triệu - 119193368,140 triệu,"Gần Tỉnh Lộ 10 , Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",370.370 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,,378 m²
sang quán bida 12 bàn - 116619510,700 triệu,"Đường Quang Trung, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","2,94 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,238 m²
sang quan bida mt tại bình Thạnh - 119194379,800 triệu,"Gần Ung Văn Khiêm , Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","3,81 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,210 m²
sang quán bida tai bình Thạnh - 119195030,380 triệu,"No Trang Long, Phường 14, Quận Bình Thạnh, Tp Hồ Chí Minh","2,53 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,150 m²
sang clb bida 9 ban tai Tân tạo A bình Tân - 119195118,430 triệu,"GẦN Tỉnh Lộ 10, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh","1,43 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,300 m²
sang quán 9 ban hóc môn - 118898151,260 triệu,"Đường Song Hành Quốc Lộ 22, Xã Tân Xuân, Huyện Hóc Môn, Tp Hồ Chí Minh",928.571 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,,280 m²
Sang 10 bàn bida tai go vap - 117649413,480 triệu,"Đường Tân Sơn, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","2,40 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,200 m²
Nhà bán 6×27m măt tiền đường số 4 - 119599352,"10,5 tỷ","Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh","65,62 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,160 m²
sang quan bida tai binh tri dong - 119598994,600 triệu,"Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh","1,43 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,420 m²
💰💰 Cần bán kho 675m mặt tiền đường Nguyễn văn cự.. - 119001289,"30,5 tỷ","Đường Nguyễn Văn Cự, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh","45,19 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,675 m²
SANG GẤP QUÁN CAFE TẠI QUẬN 11 - 119590321,220 triệu,"Đường Lý Thường Kiệt, Phường 15, Quận 11, Tp Hồ Chí Minh","3,14 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,,70 m²
Mặt tiền Nguyễn Xiển Giảm 2 tỷ Chốt Gấp Quận 9 Ngang 8m 154m2 - 117484374,10 tỷ,"1033 Nguyễn Xiển Long Bình Quận 9, Đường Nguyễn Xiển, Phường Long Bình, Quận 9, Tp Hồ Chí Minh","64,94 triệu/m²",Đông Nam,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,154 m²
"Bán nhà 7×45m 3,5 tấm hương lộ 2 - 119588781",32 tỷ,"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh","106,67 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,300 m²
sang lai quán cho khách cần mb rẻ giá tốt Tân phú - 119486545,310 triệu,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","1,55 triệu/m²",Đông Nam,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,200 m²
"Mặt tiền Võ Văn Tần Q.3( Dt 4,5x23, 4 tầng-HĐT: 90tr -Giá: 41tỷ ) - 119586045",41 tỷ,"Đường Võ Văn Tần, Phường 5, Quận 3, Tp Hồ Chí Minh",410 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,100 m²
Mặt tiền Phan Anh 4x30 - c4 - 9.7 tỷ - 118579825,"9,7 tỷ","Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","80,83 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,120 m²
"Mặt tiền Trần Quang Khải, Q.1 (DT 5x20 3 tầng, HĐT 75 triệu - Giá 30ty - 119584617",32 tỷ,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",320 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,100 m²
"Hiếm! Bán 2MT 15x10 Building Vp Hầm 5 Tầng Hoà Hưng, P.12, Quận 3 - 119095480",41 tỷ,"Đường Hòa Hưng, Phường 12, Quận 3, Tp Hồ Chí Minh","312,98 triệu/m²",Tây Bắc,Đã có sổ,Mặt bằng kinh doanh,Bàn giao thô,131 m²
Cần Bán Gấp Nhà Xưởng :  Xuân Thới Sơn _ Hóc Môn - 119577444,120 tỷ,"Đường D-2 _ Khu Công Nghiệp Nhị Xuân, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh","8,16 triệu/m²",Tây Nam,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,14700 m²
"Mặt tiền Hai Bà Trưng Q. 3 - DT 5,5x18m - 4 lầu HĐT 80 triệu Giá 30ty - 119577530",30 tỷ,"Đường Hai Bà Trưng, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","303,03 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,99 m²
"Tòa nhà Nguyễn Đình Chiểu, Q.1 - DT 10x20m - 1 hầm - 7tầng, Giá 80tỷ - 119577399",80 tỷ,"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, Tp Hồ Chí Minh","53,33 triệu/m²",,Đã có sổ,Văn phòng,,1500 m²
"Shophouse chính chủ mặt tiền 7 mét, quận Bình Thạnh, view Landmark 81 - 115870009","5,4 tỷ","D1, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","98,18 triệu/m²",Đông,Đang chờ sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,55 m²
Bán Nhà Mặt Tiền nhựa diện tích khủng .6x25  đúc 2lầu - 119577025,7 tỷ,"Đường Trần Thị Hè, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh","47,30 triệu/m²",,Đã có sổ,Shophouse,Nội thất cao cấp,148 m²
"𝐂𝐇𝐎 𝐓𝐇𝐔𝐄̂ 𝐊𝐇𝐎 Quách Điêu, 600m2, 50 triệu, Đ.Cont - 119576681",50 triệu,"Bình Chánh, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",83.333 đ/m²,,Đã có sổ,Officetel,,600 m²
SANG GẤP NHÀ HÀNG TÂN PHÚ - 119178733,900 triệu,"Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","1,29 triệu/m²",,Giấy tờ khác,Mặt bằng kinh doanh,Nội thất đầy đủ,700 m²
"NHÀ 3,5 TẦNG MẶT TIỀN KINH DOANH ĐÔNG ĐÚC TP THỦ ĐỨC - 119574754","8,6 tỷ","67, Đường 12 , Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh","97,73 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,88 m²
NHÀ MẶT TIỀN KINH DOANH GÒ DƯA TP THỦ ĐỨC GIÁ RẺ HƠN 2018 - 119574515,"11,2 tỷ","58, Đường Gò Dưa, Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh","93,33 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,120 m²
"mặt bằng kinh doanh có gác lửng 87m2 công nhận, căn shophouse tại q2 - 119496183","3,1 tỷ","Đồng Văn Cống, Phường Cát Lái, Quận 2, Tp Hồ Chí Minh","35,63 triệu/m²",Tây Bắc,Đã có sổ,Shophouse,Hoàn thiện cơ bản,87 m²
Bán căn nhà dịch vụ  8×27 mặt tiền - 119573809,42 tỷ,"Đường Lê Văn Quới, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",210 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,200 m²
Góc 2 mặt tiền Phan Anh 8x16 - 22 tỷ - 118701376,22 tỷ,"Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","171,88 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,128 m²
Bán Xưởng Hóc Môn. - 117331406,35 tỷ,"Đường Phạm Thị Giây, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh","21,88 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,1600 m²
"Bán Nhà Xưởng Xã Xuân Thới Sơn,Hóc Môn. - 118931058","7,5 tỷ","Đường Đặng Công Bỉnh, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh","15,98 triệu/m²",Đông Nam,Đã có sổ,Mặt bằng kinh doanh,,469.4 m²
SHOPHOSE KHỐI ĐẾ MASTERI CENTRAL POINT 155M2 CƠ HỘI ĐẦU TƯ CHO THUÊ - 119568630,"17,6 tỷ","Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Phường Long Bình, Quận 9, Tp Hồ Chí Minh","113,40 triệu/m²",,Đã có sổ,Shophouse,Hoàn thiện cơ bản,155.2 m²
"Bán Nhà Mặt Tiền Quốc Lộ 13 Ngay Vạn Phúc City Tp Thủ Đức 11,5m x 50m - 119565161",39 tỷ,"Đường Quốc lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh","70,91 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,550 m²
Bán kho đường container Hồ học Lãm DT 8x20 ( 160) m2 giá 12 tỷ TL - 116512008,12 tỷ,"Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",75 triệu/m²,,Đã có sổ,Officetel,,160 m²
Sang Quán Lượng Khách ổn Định Gò Vấp. P14 - 119563547,20 triệu,"Đường 59, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",100.000 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,,200 m²
"SHOPHOUSE GIAI VIỆT- 146,2M2 3PN SỔ HỒNG TRAO TAY NGAY TTHC Q8 - 119563058","7,5 tỷ","Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh","51,30 triệu/m²",,Đã có sổ,Shophouse,,146.2 m²
"MT Nguyễn Hiền, Quận 3 - ngang 5,3m (nở hậu) - 2 tầng 58m2 - 117918496","5,5 tỷ",Nguyễn Hiền ,"94,83 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,58 m²
Nhà Mặt Tiền Một Lầu ( Sổ Hồng Ngay Chủ Sang Tên) Siêu Rẽ 💓💓💓💓💓 - 111554209,"4,59 tỷ","Đường Trần Thị Bốc, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh","45,90 triệu/m²",Tây Bắc,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100 m²
"🆘 Bán Nhà Xưởng 2Mặt Tiền 22*32M2 2A60/5 Trần Văn Giàu,X.Phạm Văn Hai - 119558808","12,5 tỷ","2A60/5, Đường Trần Văn Giàu, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh","18,38 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,680 m²
"Shophouse chung cư Sơn Kỳ 105m2, kinh doanh siêu đỉnh - 119556128",5 tỷ,"Lô D, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","47,62 triệu/m²",,Đã có sổ,Shophouse,Nội thất đầy đủ,105 m²
Kẹt tiền ngân hàng cần bán gấp NHÀ MẶT TIỀN  DƯƠNG ĐÌNH HỘI 10*30 - 117829203,25 tỷ,"NHÀ MẶT TIỀN, Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh","83,33 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,300 m²
"CHÍNH CHỦ BÁN NHÀ GẤP MẶT TIỀN MAI XUÂN THƯỞNG, BÌNH THẠNH - 119554543","27,5 tỷ","Đường Mai Xuân Thưởng, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh","200,73 triệu/m²",,Đã có sổ,Officetel,,137 m²
"Nhà Mặt Tiền TTT09 . 7,6 x 24, Cách Đặng Thúc Vịnh chỉ 30m - 119085546","7,9 tỷ","Đường Thời Tam Thôn 9, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh","46,75 triệu/m²",Đông,Đã có sổ,Mặt bằng kinh doanh,,169 m²
Tòa Nhà Mầm Non ILO 24 Thoại Ngọc Hầu DT 1120m2 Cực VIP Giá Tốt - 119551637,150 tỷ,"24, Đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","133,93 triệu/m²",,Đã có sổ,Văn phòng,Nội thất cao cấp,1120 m²
Cần Bán Shophouse Sky9 đang có HĐ Thuê sang nhượng luôn cọc đang ra so - 116366055,"5,2 tỷ","Liên Phường, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh","56,06 triệu/m²",Nam,Đang chờ sổ,Shophouse,,92.75 m²
"mặt tiền kinh doanh đường Linh Đông, sầm uất 5x21 - 114980159","12,9 tỷ","Đường Linh Đông, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh","114,16 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,113 m²
🌟 SIÊU PHẨM TÒA NHÀ MẶT TIỀN TÂN HƯƠNG 🌟VỊ TRÍ VÀNG - 168M2 39.5 TỶ 🥳🥳 - 119379365,"36,5 tỷ","Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh","217,26 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,168 m²
Góc 2 mặt tiền Phan anh 8x16 - trống 22 tỷ - 118552318,22 tỷ,"Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","171,88 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,128 m²
Mặt tiền Gò Dầu 4.5x9 - 2 lầu 6.5 tỷ - 117701767,"6,5 tỷ","Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh","162,50 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,40 m²
Kiosk chợ tân quy đường Số 15 quận 7 - 119545471,70 triệu,"Đường số 15, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",7 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,10 m²
BÁN XƯỞNG 18X50M  MẶT TIỀN AN PHÚ ĐÔNG 3 GIÁ 38T - 118469068,38 tỷ,An Phú Đông 3,"42,70 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,890 m²
"Shophouse Viva Riverside 
449 GIA PHÚ , 1472 Võ Văn Kiệt - 119541282","5,5 tỷ","445 - 449 Gia Phú , Đường Gia Phú, Phường 3, Quận 6, Tp Hồ Chí Minh","134,15 triệu/m²",Nam,Đang chờ sổ,Shophouse,Hoàn thiện cơ bản,41 m²
sang quán góc 2 mt nằm ngay lô góc ngay cv tân bình - 117955313,250 triệu,"chung cư ruby, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","2,50 triệu/m²",Đông Nam,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,100 m²
🍀Bán Xưởng Thạnh Xuân 13 Quận 12 Ngay Chung Cư Picty - 119020110,"6,9 tỷ","Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","34,50 triệu/m²",Tây Bắc,Đã có sổ,Mặt bằng kinh doanh,,200 m²
MẶT TIỀN LÀNG TĂNG PHÚ SÁT LÊ VĂN VIỆT KINH DOANH BẤT CHẤT - 118514513,"10,5 tỷ","Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9, Tp Hồ Chí Minh",150 triệu/m²,Đông Bắc,Đã có sổ,Văn phòng,Nội thất đầy đủ,70 m²
Mặt bằng kinh doanh 2 tầng 60m2 ngay Nguyễn Hiền Q3 - 119539895,"4,8 tỷ","Nguyễn Hiền, Phường 4, Quận 3, Tp Hồ Chí Minh",160 triệu/m²,Tây,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30 m²
Nhà mặt tiền vị trí vàng ngay trường học Giá siêu rẻ còn sót - 116581837,"6,4 tỷ","218 , Nguyễn Duy Cung, Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","106,67 triệu/m²",Nam,Đã có sổ,Mặt bằng kinh doanh,Nội thất cao cấp,60 m²
"Bán nhà 6/6 Cô Giang Q1, 5 tầng nhà đẹp, đang cho thuê 20tr/tháng - 119533572","4,8 tỷ","Đường Cô Giang, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",160 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,30 m²
"Bán nhà mặt tiền 126 Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú - 119533316",55 tỷ,"126, Tân, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","55,56 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,990 m²
💥Bán hồi vốn Shophouse 54m2 ngang 6.25 Cityland GV 7 tỷ còn 5.5 tỷ - 119532993,"5,5 tỷ","18, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","101,85 triệu/m²",,Đã có sổ,Shophouse,,54 m²
MẶT TIỀN CHỢ HOA HỒ THỊ KỶ - QUẬN 10 - VỊ TRÍ ĐẮC ĐỊA - KINH DOANH - 119531570,12 tỷ,"Đường Hồ Thị Kỷ, Phường 1, Quận 10, Tp Hồ Chí Minh",240 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,50 m²
Cần sang nhượng tiệm mì đang kinh doanh ổn định - 118451044,180 triệu,"Đường số 41, Phường 6, Quận 4, Tp Hồ Chí Minh","1,50 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,120 m²
"Tòa nhà căn hộ dịch vụ Thảo Điền, Nguyễn Văn Hưởng, 6 tầng, 9 căn - 119527987",55 tỷ,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh","279,19 triệu/m²",,Đã có sổ,Officetel,Nội thất cao cấp,197 m²
"Bán Nhà 5 Tầng Quận 7, Mặt tiền Gò Ô Môi khu VIP nhỉnh 16 tỷ - 115708596","16,9 tỷ","98, Đường Gò Ô Môi, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",169 triệu/m²,Bắc,Đã có sổ,Mặt bằng kinh doanh,Nội thất cao cấp,
"Bán Nhà Mặt Tiền Gò Vấp,79m2, Giá Chỉ 6.x tỷ - 119526300","6,79 triệu","Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",85.949 đ/m²,,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,79 m²
Gđ tôi cần bán gấp căn nhà đang cho thuê 25tr 1 tháng - 119523744,"8,1 tỷ","Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","48,50 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,167 m²
Bán Kho Xưởng Bà Điểm - 119347535,21 tỷ,"Đường Thái Thị Giữ, Xã Bà Điểm, Huyện Hóc Môn, Tp Hồ Chí Minh",35 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,,600 m²
Bán Shophouse 2 tầng 2 PN 151m2 đã có sổ hồng - 118642720,"4,999 tỷ","Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh","33,11 triệu/m²",Nam,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,151 m²
"BÁN CĂN SHOPHOUSE 58M2 CHỈ 8 TỶ VỊ TRÍ ĐẮC ĐỊA, CÓ THỂ THƯƠNG LƯỢNG - 119515559",8 tỷ,"Mai Chí Thọ, Phường An Phú, Quận 2, Tp Hồ Chí Minh","137,93 triệu/m²",,Đang chờ sổ,Shophouse,,58 m²
NHÀ GÓC 2 MT HỒ VĂN HUÊ XUỐNG GIÁ HƠN 8 TỶ - 118452165,30 tỷ,"Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","303,95 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,98.7 m²
Shophouse KD Urban Green giá gốc CĐT CK cao và Thuê lại trong 2 năm đa - 119450281,"12,474 tỷ","6, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh","77,01 triệu/m²",,Đang chờ sổ,Shophouse,,161.98 m²
Chiết khấu 33% SHOPHOUSE 100M2 SỞ HỮU LÂU DÀI ĐỐI DIỆN VINCOM MEGAMALL - 119486131,21 tỷ,", Nguyễn Xiển, Phường Long Bình, Quận 9, Tp Hồ Chí Minh","209,37 triệu/m²",Đông Nam,Đang chờ sổ,Shophouse,Bàn giao thô,100.3 m²
"DS nhà mặt tiền KD, Nguyễn Sỹ Sách, P15, TB 4.5x22 (MT trước,sau) 7.2T - 119510029","7,25 tỷ","Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","77,13 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,,94 m²
"Bán shophouse 2 tầng 115m2 Picity Q.12, sở hữu lâu dài, nhận shop ngay - 119508986",10 tỷ,"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","86,96 triệu/m²",,Đang chờ sổ,Shophouse,,115 m²
Bán nhà mặt tiền CMT8 Phường 5 Tân Bình  ngay bến metro Phạm Văn Hai - 119016993,"3,3 tỷ","Đường Cách Mạng Tháng 8, Phường 5, Quận Tân Bình, Tp Hồ Chí Minh",275 triệu/m²,,Đã có sổ,Mặt bằng kinh doanh,Hoàn thiện cơ bản,12 m²
Bán Khuôn Đất như hiện trạng~ 5000m2 Đang khai thác 2 Tỷ/tháng. - 119506013,330 tỷ,"888, Tân Sơn, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","67,35 triệu/m²",,Đã có sổ,Mặt bằng kinh doanh,Nội thất đầy đủ,4900 m²
